-0.07664727,0.32293665
-0.07457914,0.32305336
-0.07250989,0.32314771
-0.07043927,0.32320135
-0.0683679,0.32320383
-0.06629704,0.3231569
-0.06422766,0.32306714
-0.06216027,0.32293864
-0.06009549,0.32277289
-0.05803406,0.3225699
-0.05597685,0.32232905
-0.0539246,0.32204759
-0.05187894,0.32172231
-0.0498411,0.32135147
-0.04781157,0.32093717
-0.04579074,0.32048253
-0.04377872,0.31999026
-0.04177527,0.31946373
-0.03978051,0.31890579
-0.03779357,0.31832028
-0.03581482,0.31770784
-0.0338465,0.31706249
-0.0318911,0.31637928
-0.02995072,0.31565423
-0.02802722,0.31488547
-0.02612086,0.3140755
-0.02423076,0.31322816
-0.0223563,0.31234643
-0.02049587,0.31143589
-0.01864724,0.31050127
-0.01681015,0.3095443
-0.01498362,0.30856722
-0.01316627,0.30757338
-0.01135811,0.30656277
-0.00955901,0.30553628
-0.00776873,0.30449427
-0.00598751,0.30343698
-0.00421536,0.30236455
-0.00245264,0.30127673
-0.00069886,0.30017437
0.0010435,0.29905414
0.00277469,0.29791678
0.00449408,0.29676154
0.00620043,0.29558718
0.0078935,0.29439383
0.00957441,0.29318334
0.01124302,0.29195609
0.01289984,0.29071282
0.01454474,0.28945379
0.01617759,0.28817924
0.01780002,0.28689153
0.01941313,0.28559202
0.02101781,0.28428209
0.02261404,0.28296197
0.02420381,0.28163403
0.02578751,0.2802989
0.02736834,0.27896041
0.02894309,0.27761459
0.03051487,0.2762653
0.03208366,0.27491266
0.03364786,0.2735548
0.03520933,0.27219371
0.03676819,0.27082965
0.03832395,0.26946198
0.03987486,0.26808885
0.04142528,0.2667151
0.04297272,0.26533812
0.04451656,0.26395717
0.04605742,0.26257262
0.04759567,0.26118534
0.04913405,0.25979831
0.05067466,0.25841351
0.05221514,0.25702871
0.05375563,0.25564403
0.05551016,0.25455149
0.05729721,0.25350401
0.05908352,0.2524553
0.06086896,0.25140521
0.06265452,0.25035501
0.06443996,0.2493048
0.06622528,0.24825434
0.06801059,0.24720401
0.06979591,0.24615355
0.07158209,0.24510446
0.07336828,0.24405562
0.07515459,0.24300678
0.07694102,0.24195831
0.07872845,0.24091146
0.080516,0.23986472
0.08230342,0.23881799
0.08409097,0.23777114
0.0858784,0.23672441
0.08766582,0.23567768
0.08945337,0.23463094
0.0912408,0.23358409
0.0930286,0.23253785
0.09481739,0.23149323
0.09660606,0.23044861
0.09839485,0.22940399
0.10018352,0.22835937
0.10197231,0.22731475
0.10376098,0.22627013
0.10554977,0.22522551
0.10733844,0.22418089
0.10912723,0.22313627
0.1109159,0.22209165
0.11270506,0.22104777
0.11449485,0.22000501
0.11628476,0.21896225
0.11807454,0.21791937
0.11986433,0.21687661
0.12165411,0.21583373
0.1234439,0.21479097
0.12523368,0.21374809
0.12702347,0.21270533
0.12881325,0.21166257
0.13060304,0.21061969
0.13239282,0.20957693
0.13418261,0.20853405
0.13597239,0.20749129
0.13776218,0.20644841
0.13955196,0.20540565
0.14134175,0.20436289
0.14313191,0.20332063
